id	C1	C2
SRSF1	81.658367157	80.634062767
CHD1L	330.820863843	369.304899283
SRSF3	127.736826234	131.532395653
MSMP	42.8019137383	45.8833875656
RP11-884K10.5	67.6479538009	81.794224076
SRSF9	70.6911258698	68.3597860336
MAP3K7	107.573726758	107.768282041
DNAJB13	4.30164111406	8.05083992332
RAPH1	152.071708277	147.881196439
VIL1	83.0294719189	83.4755080715
RNF133	0.0393903777003	1.64396572113
HLA-DQB1	7.81952115893	3.58066351712
MSMB	0.512074910104	0.512074910104
HLA-DQB2	0.433294154704	0.433294154704
RNF138	109.273608021	111.862409405
RNF139	38.0977132842	40.6991184279
ENOSF1	74.686649397	88.086072281
AC105345.1	185.688171327	193.236050442
CCL4L1	0.236342266202	0.236342266202
HOXA2	0.0787807554007	0.0787807554007
CISD2	51.4890878722	53.8223951384
CISD3	28.5037113279	23.9217711538
CISD1	103.938124679	105.686216563
CLNS1A	300.810713202	271.112938076
CDK6	61.2499746457	82.0396253243
MRC1	4.73898175359	5.12818387151
TSHZ2	19.3885329291	13.668266587
TSHZ3	21.4511721134	21.0812134743
TSHZ1	1.85741596669	5.95013456792
MRC2	48.6381366774	36.9088209197
FOXS1	5.81669187546	4.80079984665
VILL	179.659860544	152.266382523
ZNF581	31.7490510941	25.7474246025
LPAR2	45.8382534981	41.7024393082
ZNF583	6.96590071172	8.46588306874
ZNF582	13.0723326206	13.3438014984
TIPARP	91.9356262386	102.331925601
ZNF584	19.0497840494	17.0487512723
ZNF587	109.825558953	115.651562028
HAPLN4	40.8935394809	34.8819950148
ZNF589	211.408691719	205.835414007
AC026369.1	0.0	0.0
F8A1	18.4172649384	19.3550491333
BCL9L	279.218051799	227.516417153
CHST9	19.9306277409	18.7371453419
RELA	210.587206684	205.846114613
COL4A6	177.459451891	169.860711314
LPAR6	6.01040706038	21.0332212299
PSD	147.443235837	93.7847705558
CAMKK2	41.8377229348	33.8590514362
AC000120.8	97.3150050789	111.58190342
NPTXR	43.8507275581	38.2115364075
OR8U1	0.0393903777003	0.0393903777003
HAPLN2	14.9449568242	2.23482138664
AL662834.1	0.0	0.0
ZP3	35.858460471	42.1336127594
COL4A2	320.445725657	268.382375456
MTRF1L	32.9852091447	43.4063187689
MYO1H	0.196951888502	0.196951888502
MYO1G	2.40281303972	4.00738838315
MYO1F	124.970932215	74.5899973363
MYO1E	204.518389463	184.721222453
MYO1D	48.5912995338	48.0055058002
MYO1C	191.676784828	168.195862606
MYO1B	143.258776233	165.469700433
MYO1A	3.6299829632	5.06049843878
GRN	156.05839178	130.778444499
MTFP1	110.777638063	99.0376101583
LCN6	0.709026798606	0.709026798606
HGFAC	20.4758310169	10.7303826362
U47924.25	0.0	0.0
RP11-262H14.4	38.3813462779	38.7326751277
AC136428.1	0.0	0.0
RAET1G	0.275732643902	1.88030798733
CENPM	175.570300259	165.709024347
CHMP7	246.139137208	272.333805315
CHMP6	32.9785503	28.1147094816
BCR	549.473123766	541.876212128
OR52N4	2.61129975319	1.64396572113
PGBD5	69.6413250715	68.0243714601
PGBD2	35.0848691985	39.1865790412
PGBD3	0.0	0.0
PGBD1	72.0129542351	70.3821394965
SULT6B1	0.590855665505	0.590855665505
LY6G6C	0.275732643902	0.275732643902
LY6G6D	0.315123021603	1.91969836503
AC010531.1	16.5560370013	14.383552365
LY6G6F	0.118171133101	0.118171133101
HOXA10	0.512074910104	0.512074910104
KRTAP19-2	0.0393903777003	0.0393903777003
KRTAP19-3	0.0393903777003	0.0393903777003
PPIAL4C	0.0	0.0
KRTAP19-1	0.118171133101	0.118171133101
KRTAP19-6	0.0787807554007	0.0787807554007
KRTAP19-7	0.0393903777003	0.0393903777003
KRTAP19-4	0.0393903777003	0.0393903777003
FAM188A	90.8135434911	102.898170829
FAM160B1	90.5868846551	112.101510152
KRTAP19-8	0.0393903777003	0.0393903777003
FAM160B2	249.244274162	191.980594255
ATAT1	1.65439586341	1.65439586341
FAM188B	63.0336493626	65.2039026394
TSSK6	13.5187931061	12.6867389679
ZNF324	14.6996381804	13.0725334212
TSSK4	29.85876894	32.8102869987
ZNF326	188.166665763	226.688557647
SRF	82.2356865406	77.1386146545
TSSK3	16.415802002	11.5146160126
ZNF323	91.1952461675	103.137488581
GALNTL2	4.42728289962	5.73670414835
SF3B1	539.80576165	584.699699238
SRI	177.025097251	184.678600192
ZNF329	28.8459181786	26.2238974571
SRL	4.30164111406	4.79528839886
SRM	311.542706989	275.509088539
SRR	38.1210116521	45.3877654597
LGALS9	11.5489374995	11.3934308887
LGALS8	144.241541624	141.884116888
GPR132	2.72947088629	1.76213685423
LGALS3	21.5654898733	17.9765773863
LGALS2	0.236342266202	0.236342266202
LGALS1	84.9622281045	62.5849869177
SRY	15.5794081688	10.8550518081
LGALS7	0.0	0.0
LGALS4	2.17253898829	0.393903777003
NMU	81.1677303985	66.0230384544
NMS	0.393903777003	0.393903777003
AKIRIN1	212.681060232	204.945638575
EIF2AK1	280.276401274	292.512690775
MS4A15	16.2386161387	8.00701195747
EIF2AK3	114.044871062	138.209128216
KRTAP11-1	0.0393903777003	0.0393903777003
TDG	19.6475410461	24.1931607723
EIF2AK4	311.287088811	298.70979017
BX927320.1	0.0	0.0
HN1	127.703935564	121.947899044
SMS	204.84979555	188.461822718
NMB	48.3189115524	41.7682833672
EREG	2.17253898829	1.99847912043
MYO19	151.50289771	135.814931363
AVPI1	34.0272169113	29.3833580017
MYO16	1.85134775192	3.45592309535
TRNT1	169.447461069	182.348861396
ASAP1	308.042982124	338.65399731
ASAP2	190.840738155	184.981734373
MYO10	510.602682687	487.524890468
OCRL	201.233171828	211.605042055
RNF122	36.6857043356	31.9922271818
TK1	117.114997201	105.055386834
NOG	4.66226816177	2.38128757477
ENTPD6	194.027615555	192.371658705
FUBP1	387.368858621	397.864691116
PLAUR	47.9429347515	47.1716313362
OR10T2	1.81802558899	0.0393903777003
ENTPD5	22.5592293143	30.6496096924
TBX2	0.275732643902	0.275732643902
KCNH8	88.7527574897	81.858427465
LOR	0.118171133101	0.118171133101
LRRC26	6.63720822334	2.42067795247
LRRC25	8.57234191895	4.76257514954
TPPP	19.3399520442	20.8602059409
KIAA1522	134.529956445	114.462745108
MPDU1	92.2097948343	91.6158192903
NUBP1	55.5916075408	56.1195473373
LOX	30.1538588703	35.1952359378
LPGAT1	58.3880240619	64.3506471813
FLYWCH1	111.774337634	81.4058360755
LRRC29	23.3855200782	15.1384443864
LRRC28	64.3287329897	69.1867342219
TIMM17B	173.357047893	154.060950428
GCNT4	9.65347576141	12.6227827072
GCNT7	0.275732643902	0.275732643902
TIMM17A	72.7107228413	78.5353039876
GCNT1	54.856259793	59.8249119893
GCNT3	2.69008050859	1.72274647653
GCNT2	167.978905976	183.484699048
C14orf135	206.80925303	228.530037694
NOD1	103.24435582	88.5278265029
C14orf132	21.7761554718	20.8001060486
ZNF165	22.9634177685	29.8267426491
IFNA13	0.0393903777003	0.0393903777003
LPCAT2	37.5150661692	44.8587302864
LPCAT3	132.130497269	128.149636082
LPCAT1	260.286860615	235.00229498
AC125494.1	19.5731402487	19.9316442534
OSTM1	88.8999997973	98.2993095666
KRT20	2.17253898829	0.393903777003
MID1IP1	105.036701784	90.6668635458
PIGA	81.5406888276	89.1411662325
PIGB	40.3898576349	46.5464707464
PIGC	73.0306660756	82.6969667971
PIGF	82.4900027886	93.6842830703
PIGG	348.306169912	358.390321627
PIGH	23.202582173	25.9354496002
KRT26	0.275732643902	0.275732643902
PIGK	127.012173094	151.208139338
PIGL	48.9722781405	46.1048690975
PIGM	12.8240871429	14.3865375519
PIGN	112.083612673	127.066726387
PIGO	231.477167547	227.406285517
PIGP	35.7967058793	38.5237907544
CR753835.3	0.0	0.0
PIGR	3.16276504099	3.46644569933
C20orf187	0.118171133101	0.118171133101
ILKAP	127.778885044	123.894497603
C20orf181	0.0393903777003	0.0393903777003
PIGV	97.3356430233	108.959510908
NCDN	185.443934783	180.138864145
PIGX	78.0260066167	85.3634151593
PIGY	31.1545906067	30.5548791885
PIGZ	14.6323113665	11.665523842
KRT25	0.275732643902	0.275732643902
TMEM80	84.0948139504	64.0621480346
TAS2R41	0.0393903777003	0.0393903777003
RMND1	53.9991250262	60.9189202487
TAX1BP1	244.331272222	260.9329703
SNAPC3	171.013264813	169.118562378
TAX1BP3	29.775686264	26.9341816902
ANKLE2	45.0364058539	47.7347591445
RHPN1	265.641281046	214.512558088
INPPL1	192.494060859	173.732272491
OLR1	0.236342266202	0.236342266202
SERPINB8	26.7298722714	25.4995270222
AC007956.1	12.2374680564	12.585881047
BBIP1	43.6150314733	53.5122471824
SRRM3	100.553016417	74.0995173082
SRRM2	236.143501967	222.993735522
SRRM5	24.6662256718	23.8358206749
SRRM4	18.2015458718	20.4953516051
C9orf116	70.640956454	62.7020975202
PDK1	69.8508076072	89.3251693994
DDHD1	100.458618611	118.757061213
AL162407.1	12.1541137695	13.1955423355
PDK2	125.077406317	110.373591624
EBP	192.369898871	185.136594661
PDK4	9.55476494133	10.3350406587
CYCS	92.8037411869	97.6601068676
LNPEP	45.1267384067	67.7973648384
ALPI	3.75422231108	0.196951888502
C9orf114	239.090956569	215.254403949
SEC61A1	194.496962704	192.010258459
SEC61A2	227.810996942	249.135605589
ALPL	371.344942011	325.036995091
TM2D1	80.5928150415	109.264317796
PTGS1	67.0318064094	45.1337253451
TM2D3	57.914969258	55.7760997862
STBD1	18.1196718216	16.5749740601
SNAPC5	61.4176630974	59.4988801479
PPP2R3B	321.20925238	263.844934538
AKIRIN2	59.3714750335	57.6379192397
OGFRL1	22.9158946648	20.3734624088
PUF60	508.633834824	452.521361098
SV2B	17.9231931567	16.0822191685
ZFAND1	144.990513086	169.518167526
AL139008.3	0.0	0.0
OR11G2	0.0393903777003	0.0393903777003
SUN5	0.709026798606	0.709026798606
PLVAP	6.52155658603	3.44549295306
SLC39A13	149.628798924	122.459754772
SLC39A10	111.347221635	116.335996039
RP3-453C12.13	21.3174247146	17.1442043185
SLC39A14	377.997118019	360.2248009
DNAJC17	42.8969539776	36.578280367
CEP120	98.1753214374	89.5660279766
EIF1AX	95.8848083541	99.4664309546
EIF1AY	93.6836116016	102.25967285
NTRK2	10.1999068558	1.22110170871
RSBN1	113.681029901	113.520397767
ARHGAP23	110.322986677	99.4025924951
ARHGAP22	172.987721719	121.130436771
ARHGAP21	237.424993962	297.37538825
ARHGAP20	17.5887916461	24.7099630162
ARHGAP27	37.0430840552	27.5035420954
ARHGAP26	154.774991788	140.059637874
ARHGAP25	36.4024832025	28.8716790974
ARHGAP24	15.1653154716	11.1018954664
MTX3	67.0073284283	73.9448389709
ARHGAP29	79.9222100228	79.0432587117
ARHGAP28	117.931943752	141.598686367
OR9Q2	0.0393903777003	0.0393903777003
DDIT3	7.31295829266	6.90261536092
MICALCL	3.16276504099	5.4045816958
MTX1	189.509183906	169.299040817
FAM76B	65.2847311199	78.2123796642
CELSR3	455.041718535	377.084038019
EPHB3	36.5692521408	68.297282137
TECRL	1.14232095331	1.14232095331
PCGF3	229.899095923	198.381664902
RIIAD1	0.512074910104	0.512074910104
NKRF	43.0039901733	42.313765049
AC135178.1	0.0	0.0
PCGF2	72.774143666	59.6372623667
AFTPH	87.2496000901	96.2424616516
MYSM1	241.803572163	279.530501671
ATG2A	371.961186007	316.546445683
ATG2B	203.547476657	240.941262558
PPPDE1	100.095526323	99.8983608335
PPPDE2	86.3655044734	93.6907734051
MLYCD	35.9902420044	32.6579694748
BMP6	23.8945876211	27.7206535861
GPR1	16.109229207	9.21444547176
BMP4	29.8295171782	33.4895825908
BMP3	7.31149273366	7.17057053
GPR6	4.46871571988	2.46006833017
BMP1	167.502123334	131.876456872
MUS81	252.856552474	220.733406365
DR1	100.571216397	101.536702923
RLIM	59.2970514819	54.0221770853
OR5R1	0.0393903777003	0.0393903777003
C1orf35	111.272250041	89.5475317612
SWT1	58.7409312651	67.828230612
TERF2	65.6204233691	67.4206367582
TERF1	325.186884083	322.416326918
ASF1B	88.3015298843	79.8816175461
GOLGA8J	7.88705552369	14.467369765
NDUFAF1	33.9739416167	35.7392075583
DNAJC19	102.379869483	94.8072123751
GOLGA8A	195.772702582	190.63560117
GOLGA8C	0.669636420906	0.669636420906
GOLGA8B	170.091667861	162.305496134
MARCH11	4.70505798608	0.354513399303
MARCH10	4.79594741017	4.4191570729
NCBP2L	0.0393903777003	0.0393903777003
CT45A1	8.52816013992	9.27697376907
PTOV1	117.69551412	103.414424814
CT45A3	2.96581315249	4.06259154528
CT45A2	8.48876976222	9.23758339137
RASSF5	61.144187659	51.5147071108
CT45A4	3.00520353019	4.10198192298
RASSF7	182.526836574	141.085074656
RASSF6	7.4876851365	9.54800612479
MFAP1	122.318674088	134.422740936
VMO1	3.71483193338	3.36671219766
NHP2	165.033575267	156.587940425
SLC35F4	2.88703239709	1.91969836503
DNAJC5	73.647675246	68.7036897838
SPRY2	35.7007646561	36.3535141945
RSAD2	0.551465287805	3.42705532163
RSAD1	144.437689409	108.076829828
CHD1	264.534656703	332.998269394
NFS1	229.224139757	203.432024494
CHD3	221.732280806	212.897087172
CTD-3080F16.3	1.85741596669	3.38371162862
CHD5	139.045671634	69.5618634447
CHD4	570.940522723	574.186221704
CHD7	460.647302352	542.519788519
CHD6	377.862280115	402.10954874
CHD9	196.062629111	243.537670396
CHD8	388.85513337	404.17020829
ATP8B1	42.1884867772	65.6877128482
CAP2	142.716076978	142.476739056
NPC2	79.3014329001	78.5217521712
NPC1	284.667802624	308.812007718
SKIV2L	3.11183983833	3.11183983833
ATP10A	73.7339297608	57.6491634771
AL136219.1	10.090212822	9.96848011017
TRIM14	178.128066033	149.995796122
EXD2	141.571657166	140.412780032
TTC5	98.1967734471	100.688690104
TTC4	132.101884365	147.819867373
TTC6	3.556668818	0.984759442508
RAB3GAP2	284.257556193	334.432280004
IL4R	87.1766290367	88.0925681815
CNBD1	1.18171133101	1.18171133101
RAB3GAP1	52.3836431727	56.5524966419
ATP10D	161.688211218	172.835138999
C3orf52	68.8089507073	74.898460567
TTC9	41.9293651581	39.7465233803
TTC8	106.130423486	120.15009588
C3orf57	41.5318506807	46.1354933828
C3orf56	0.0787807554007	0.0787807554007
DAG1	219.908390425	187.860638678
DYNC1LI2	102.690612815	109.506982349
EFHC2	50.2904426455	68.9896146134
EFHC1	57.7661480084	64.9108071849
CAPG	133.932608612	106.129051402
TPRKB	30.8498255312	40.474601604
ETHE1	54.0753464699	44.6486048698
GDAP2	130.256626733	170.346127369
PRDM16	30.4739592895	63.4848342016
MPG	141.011690482	113.228034891
PLSCR4	29.2509954944	25.9462618455
PLSCR5	0.472684532404	0.472684532404
ABCG4	105.106249355	63.2555306405
AC112512.1	2.65069013089	3.74746852368
PRDM10	211.369993627	224.462638929
PLSCR1	157.373632811	152.348716639
ABCG8	0.512074910104	0.512074910104
MPO	6.60186433047	4.4191570729
HNF4G	29.8709916174	39.8864751309
AC120045.3	0.0	0.0
AC008676.1	4.40204363316	3.38371162862
LMNB2	447.962814353	398.185416244
ELP2	169.02056969	182.950357802
BEGAIN	23.1860181466	19.4886988774
PRKCZ	233.07846766	197.848881319
CPT1A	152.493710093	136.483565859
SPC25	17.4322562441	18.584044002
POLRMT	236.770864405	202.150193132
LMAN1	105.175197519	115.788412489
FUCA1	67.4962334633	70.6662111282
MPZ	61.400498122	35.0850968584
HIST1H3G	0.0	0.0
MCPH1	94.8125588	98.8674715534
GRPEL1	117.156340517	117.133999266
KDM1B	94.2212940529	104.416076839
PLRG1	316.37298061	346.662093893
PUM1	705.824335635	705.990145504
SGSM1	189.268038124	171.872809313
RP11-512M8.5	0.0	0.0
CKS1B	203.69114057	197.130258001
KRIT1	285.861429565	324.273442939
OR1S2	0.0393903777003	0.0393903777003
ASPHD1	88.541529946	70.9091857001
GRASP	18.1157272086	11.9274530634
XXbac-BPG246D15.9	0.0393903777003	0.0393903777003
HIST1H3H	7.41962051392	8.94348049164
KRTAP5-10	3.71483193338	0.157561510801
KRTAP5-11	0.157561510801	0.157561510801
QRSL1	107.856569394	118.803618535
VOPP1	153.200646326	148.945128366
FCER1G	0.196951888502	0.196951888502
BTG4	0.433294154704	0.433294154704
FCER1A	0.354513399303	0.354513399303
BTG2	46.8797168732	47.7831721306
AKR1B15	6.49580186605	10.4651625901
FAHD1	39.5984061286	38.6044786498
SLA2	13.605302088	16.2258371711
KITLG	11.3776538596	14.8875577152
C4orf36	68.1262757927	86.6137921736
C4orf37	0.709026798606	2.31360214204
C4orf34	115.692997001	109.795077823
C4orf32	8.744535923	7.49686556309
C4orf33	42.2055234835	45.9807979986
C4orf31	11.3649699613	26.4274158701
SRD5A3	98.8919570968	106.504904561
SRD5A1	130.404234171	115.299954705
C4orf38	7.30330181122	6.7198343277
C4orf39	5.40783071518	7.36198854446
HELLS	403.498791948	456.346881062
AKAP17A	104.098898701	95.5416548774
FAM49A	48.2425320596	55.7409541532
CYP24A1	15.5047703981	24.1139046252
FAM49B	170.863369294	206.331315801
AC183084.2	0.0393903777003	0.0393903777003
AC183084.1	0.0393903777003	0.0393903777003
ZFP36L1	129.441430092	128.251278877
ZFP36L2	36.7674560547	32.5236330032
AC007335.1	0.0	0.0
GGA1	328.925489724	290.787516654
C10orf99	0.196951888502	0.196951888502
GGA3	84.5988918394	81.5893341154
GGA2	164.630667791	156.238800339
C15orf48	3.83300306648	3.48488333076
TSNAXIP1	22.1805504784	22.8179030269
C10orf91	4.66566760838	6.92498476803
TMEM38B	48.6293544993	50.9123566896
C15orf40	112.42162402	98.1800564602
C15orf41	47.1606115922	50.2349600419
C10orf96	24.4750804827	12.4563781321
C15orf43	0.275732643902	0.275732643902
FHOD1	209.407796487	206.122218236
FHOD3	96.0286261737	80.1814582571
ADH7	3.96980509162	5.35376414657
ADH6	13.84430632	16.4928648323
ADH5	357.793689959	369.571834609
ADH4	1.61500548571	1.61500548571
C4orf6	0.433294154704	0.433294154704
C4orf7	0.196951888502	0.196951888502
PKD1	968.989241093	740.326530345
NRL	33.1584255397	27.8166352883
GJC2	7.57126455754	4.84019022435
GJC3	11.3566126823	11.4239878654
GJC1	34.6375825405	37.066587925
CYB5R2	196.849892974	168.496134318
PFKFB1	7.74478688836	10.3278986514
PRKACG	0.0393903777003	0.0393903777003
DEK	289.389275573	304.111678809
IFNA10	0.0393903777003	0.0393903777003
CR759793.1	0.0	0.0
PSMB9	0.787807554007	0.787807554007
PSMB8	0.551465287805	0.551465287805
PSMB7	189.221390799	187.094662793
ZNF131	297.245852374	310.315716274
ZNF132	24.9705402553	25.7947005928
PSMB4	409.548710264	385.262030043
PSMB3	75.9988586903	74.9520397186
ZNF135	91.3639433831	68.7020308077
ZNF136	37.5036824718	53.1787917018
AC225613.8	3.18199753761	3.70807814598
RP11-17M16.1	0.0	0.0
C20orf78	0.196951888502	0.196951888502
FAM195A	115.318021774	80.7232718468
MYO5A	261.257355548	273.283994138
C14orf109	35.6094348952	39.8355181739
HDHD3	47.1380839869	45.2040741965
HDHD2	49.1603766531	55.8019741103
C20orf71	0.669636420906	0.669636420906
C20orf70	0.393903777003	0.393903777003
MANEA	15.3693111986	20.5913504213
AL929587.1	0.0	0.0
AC225613.5	0.0	0.0
ACMSD	2.21192936599	4.3797666952
FAM69B	61.4445796013	52.1382188797
C20orf141	0.196951888502	0.196951888502
LY75-CD302	0.0	0.0
PDP1	106.45493798	111.766965434
MBL2	0.354513399303	0.354513399303
TCEB3C	3.63947534561	3.70807814598
KLHDC5	38.0523099899	37.3164281845
KCNK9	16.9446414262	6.89098590612
BX248516.1	0.0	0.0
KCNK4	7.19818660617	7.43135587126
AC004790.1	0.157561510801	0.157561510801
KCNK6	43.3397541046	34.5149769783
TRAT1	0.472684532404	0.472684532404
MLH3	54.8691426888	59.6687249839
CRY1	27.7143029347	28.7719449177
KCNK2	4.34507797658	9.58805167675
FAM155A	27.2054843903	26.5581717491
C9orf144	3.30016867071	0.157561510801
EPS15	211.413150422	225.717589967
C9orf146	0.118171133101	0.118171133101
C9orf147	15.3802934214	8.94538995624
TRIML2	87.9839753285	83.2297350541
C9orf141	0.157561510801	0.157561510801
C9orf142	113.747801378	73.3962732628
GLTP	22.5615296364	25.8216319084
NACC2	67.2149330229	53.6535011381
ACOT11	122.284277692	124.794281922
ACOT12	8.57745143026	5.4833624512
ACOT13	68.0149452686	77.262815237
VPS13A	379.217392504	501.39661888
SH3KBP1	211.378441744	194.140322618
VPS13C	250.863389842	368.590438433
VPS13B	543.902004704	626.482270524
AL670886.1	0.275732643902	0.275732643902
AL670886.2	0.0	0.0
BEX4	45.1873407364	46.2685556412
BEX2	80.4396688938	76.3919303939
KIAA0556	135.706838049	138.188284554
SCAF11	197.478544652	226.790359147
NUP160	724.249845706	826.910111628
AC074378.3	0.0	0.0
UBAP1	92.4440575689	93.6387816519
N4BP3	72.113427639	62.2568144798
CRYM	64.1738509312	63.2824159712
TMEM163	45.4928542227	38.043989867
TMEM165	261.198334955	282.873993896
TMEM164	108.589961708	99.3347095028
PXT1	3.83300306648	4.2222051844
FOXN4	16.6758653522	8.16728077084
TMEM168	121.015038036	115.02269914
